Zeit;Kanal A
(ms);(V)

0,25653601;0,69801920
0,25704001;0,69801920
0,25754401;0,69801920
0,25804801;0,69801920
0,25855201;0,69801920
0,25905601;0,69801920
0,25956001;0,69801920
0,26006401;0,69801920
0,26056801;0,67919530
0,26107201;0,69801920
0,26157601;0,69801920
0,26208001;0,69801920
0,26258401;0,69801920
0,26308801;0,69801920
0,26359201;0,69801920
0,26409601;0,69801920
0,26460001;0,69801920
0,26510401;0,69801920
0,26560801;0,69801920
0,26611201;0,69801920
0,26661601;0,69801920
0,26712001;0,69801920
0,26762401;0,69801920
0,26812801;0,69801920
0,26863201;0,69801920
0,26913601;0,69801920
0,26964001;0,69801920
0,27014401;0,69801920
0,27064801;0,69801920
0,27115201;0,69801920
0,27165601;0,69801920
0,27216001;0,69801920
0,27266401;0,69801920
0,27316801;0,69801920
0,27367201;0,69801920
0,27417601;0,69801920
0,27468001;0,69801920
0,27518401;0,69801920
0,27568801;0,69801920
0,27619201;0,69801920
0,27669601;0,69801920
0,27720001;0,69801920
0,27770401;0,69801920
0,27820801;0,69801920
0,27871201;0,69801920
0,27921601;0,69801920
0,27972001;0,69801920
0,28022401;0,69801920
0,28072801;0,69801920
0,28123201;0,69801920
0,28173601;0,69801920
0,28224001;0,69801920
0,28274401;0,69801920
0,28324801;0,69801920
0,28375201;0,69801920
0,28425601;0,69801920
0,28476001;0,69801920
0,28526401;0,69801920
0,28576801;0,69801920
0,28627201;0,69801920
0,28677601;0,69801920
0,28728001;0,69801920
0,28778401;0,69801920
0,28828801;0,69801920
0,28879201;0,69801920
0,28929601;0,69801920
0,28980001;0,69801920
0,29030401;0,69801920
0,29080801;0,69801920
0,29131201;0,69801920
0,29181601;0,69801920
0,29232001;0,69801920
0,29282401;0,69801920
0,29332801;0,69801920
0,29383201;0,69801920
0,29433601;0,69801920
0,29484001;0,69801920
0,29534401;0,69801920
0,29584801;0,69801920
0,29635201;0,69801920
0,29685601;0,69801920
0,29736001;0,69801920
0,29786401;0,69801920
0,29836801;0,69801920
0,29887201;0,69801920
0,29937601;0,69801920
0,29988001;0,69801920
0,30038401;0,69801920
0,30088801;0,69801920
0,30139201;0,69801920
0,30189601;0,69801920
0,30240001;0,69801920
0,30290401;0,69801920
0,30340801;0,69801920
0,30391201;0,69801920
0,30441601;0,69801920
0,30492001;0,69801920
0,30542401;0,69801920
0,30592801;0,69801920
0,30643201;0,69801920
0,30693601;0,69801920
0,30744001;0,69801920
0,30794401;0,69801920
0,30844801;0,69801920
0,30895201;0,69801920
0,30945601;0,69801920
0,30996001;0,69801920
0,31046401;0,69801920
0,31096801;0,69801920
0,31147201;0,69801920
0,31197601;0,69801920
0,31248001;0,69801920
0,31298401;0,69801920
0,31348801;0,69801920
0,31399201;0,69801920
0,31449601;0,69801920
0,31500001;0,69801920
0,31550401;0,69801920
0,31600801;0,69801920
0,31651201;0,69801920
0,31701601;0,69801920
0,31752001;0,69801920
0,31802401;0,69801920
0,31852801;0,69801920
0,31903201;0,69801920
0,31953601;0,69801920
0,32004001;0,69801920
0,32054401;0,69801920
0,32104801;0,69801920
0,32155201;0,69801920
0,32205601;0,69801920
0,32256001;0,69801920
0,32306401;0,69801920
0,32356801;0,69801920
0,32407201;0,69801920
0,32457601;0,69801920
0,32508001;0,69801920
0,32558401;0,69801920
0,32608801;0,69801920
0,32659201;0,69801920
0,32709601;0,69801920
0,32760001;0,69801920
0,32810401;0,69801920
0,32860801;0,69801920
0,32911201;0,69801920
0,32961601;0,69801920
0,33012001;0,69801920
0,33062401;0,69801920
0,33112801;0,69801920
0,33163201;0,69801920
0,33213601;0,69801920
0,33264001;0,69801920
0,33314401;0,69801920
0,33364801;0,69801920
0,33415201;0,69801920
0,33465601;0,69801920
0,33516001;0,69801920
0,33566401;0,69801920
0,33616801;0,69801920
0,33667201;0,69801920
0,33717601;0,69801920
0,33768001;0,69801920
0,33818401;0,69801920
0,33868801;0,69801920
0,33919201;0,69801920
0,33969601;0,69801920
0,34020001;0,69801920
0,34070401;0,69801920
0,34120801;0,69801920
0,34171201;0,69801920
0,34221601;0,69801920
0,34272001;0,69801920
0,34322401;0,69801920
0,34372801;0,69801920
0,34423201;0,69801920
0,34473601;0,69801920
0,34524001;0,71690450
0,34574401;0,69801920
0,34624801;0,69801920
0,34675201;0,69801920
0,34725601;0,69801920
0,34776001;0,69801920
0,34826401;0,69801920
0,34876801;0,69801920
0,34927201;0,69801920
0,34977601;0,69801920
0,35028001;0,69801920
0,35078401;0,69801920
0,35128801;0,69801920
0,35179201;0,69801920
0,35229601;0,69801920
0,35280001;0,69801920
0,35330401;0,69801920
0,35380801;0,69801920
0,35431201;0,69801920
0,35481601;0,69801920
0,35532001;0,69801920
0,35582401;0,69801920
0,35632801;0,69801920
0,35683201;0,69801920
0,35733601;0,69801920
0,35784001;0,69801920
0,35834401;0,69801920
0,35884801;0,69801920
0,35935201;0,69801920
0,35985601;0,69801920
0,36036001;0,69801920
0,36086401;0,69801920
0,36136801;0,69801920
0,36187201;0,69801920
0,36237601;0,69801920
0,36288001;0,69801920
0,36338401;0,69801920
0,36388801;0,69801920
0,36439201;0,69801920
0,36489601;0,69801920
0,36540001;0,69801920
0,36590401;0,67919530
0,36640801;0,69801920
0,36691201;0,69801920
0,36741601;0,69801920
0,36792001;0,69801920
0,36842401;0,69801920
0,36892801;0,69801920
0,36943201;0,69801920
0,36993601;0,69801920
0,37044001;0,69801920
0,37094401;0,69801920
0,37144801;0,69801920
0,37195201;0,69801920
0,37245601;0,69801920
0,37296001;0,69801920
0,37346401;0,69801920
0,37396801;0,69801920
0,37447201;0,69801920
0,37497601;0,69801920
0,37548001;0,69801920
0,37598401;0,69801920
0,37648801;0,69801920
0,37699201;0,69801920
0,37749601;0,69801920
0,37800001;0,69801920
0,37850401;0,69801920
0,37900801;0,69801920
0,37951201;0,69801920
0,38001601;0,69801920
0,38052001;0,69801920
0,38102401;0,69801920
0,38152801;0,69801920
0,38203201;0,69801920
0,38253601;0,69801920
0,38304001;0,69801920
0,38354401;0,69801920
0,38404801;0,69801920
0,38455201;0,69801920
0,38505601;0,69801920
0,38556001;0,69801920
0,38606401;0,69801920
0,38656801;0,69801920
0,38707201;0,71690450
0,38757601;0,69801920
0,38808001;0,69801920
0,38858401;0,69801920
0,38908801;0,69801920
0,38959201;0,71690450
0,39009601;0,69801920
0,39060001;0,69801920
0,39110401;0,69801920
0,39160801;0,69801920
0,39211201;0,69801920
0,39261601;0,69801920
0,39312001;0,69801920
0,39362401;0,69801920
0,39412801;0,69801920
0,39463201;0,69801920
0,39513601;0,69801920
0,39564001;0,69801920
0,39614401;0,69801920
0,39664801;0,69801920
0,39715201;0,69801920
0,39765601;0,69801920
0,39816001;0,69801920
0,39866401;0,69801920
0,39916801;0,69801920
0,39967201;0,69801920
0,40017601;0,69801920
0,40068001;0,69801920
0,40118401;0,69801920
0,40168801;0,69801920
0,40219201;0,69801920
0,40269601;0,69801920
0,40320001;0,69801920
0,40370401;0,69801920
0,40420801;0,67919530
0,40471201;0,69801920
0,40521601;0,69801920
0,40572001;0,69801920
0,40622401;0,69801920
0,40672801;0,69801920
0,40723201;0,69801920
0,40773601;0,69801920
0,40824001;0,69801920
0,40874401;0,69801920
0,40924801;0,69801920
0,40975201;0,69801920
0,41025601;0,69801920
0,41076001;0,69801920
0,41126401;0,69801920
0,41176801;0,67919530
0,41227201;0,69801920
0,41277601;0,69801920
0,41328001;0,69801920
0,41378401;0,69801920
0,41428801;0,69801920
0,41479201;0,69801920
0,41529601;0,69801920
0,41580001;0,69801920
0,41630401;0,69801920
0,41680801;0,69801920
0,41731201;0,69801920
0,41781601;0,69801920
0,41832001;0,69801920
0,41882401;0,69801920
0,41932801;0,69801920
0,41983201;0,69801920
0,42033601;0,71690450
0,42084001;0,69801920
0,42134401;0,69801920
0,42184801;0,69801920
0,42235201;0,69801920
0,42285601;0,69801920
0,42336001;0,69801920
0,42386401;0,69801920
0,42436801;0,69801920
0,42487201;0,69801920
0,42537601;0,69801920
0,42588001;0,69801920
0,42638401;0,69801920
0,42688801;0,67919530
0,42739201;0,69801920
0,42789601;0,69801920
0,42840001;0,69801920
0,42890401;0,69801920
0,42940801;0,69801920
0,42991201;0,69801920
0,43041601;0,69801920
0,43092001;0,69801920
0,43142401;0,69801920
0,43192801;0,69801920
0,43243201;0,69801920
0,43293601;0,69801920
0,43344001;0,69801920
0,43394401;0,69801920
0,43444801;0,69801920
0,43495201;0,69801920
0,43545601;0,69801920
0,43596001;0,69801920
0,43646401;0,69801920
0,43696801;0,69801920
0,43747201;0,69801920
0,43797601;0,69801920
0,43848001;0,69801920
0,43898401;0,69801920
0,43948801;0,69801920
0,43999201;0,69801920
0,44049601;0,69801920
0,44100001;0,69801920
0,44150401;0,69801920
0,44200801;0,69801920
0,44251201;0,69801920
0,44301601;0,69801920
0,44352001;0,69801920
0,44402401;0,69801920
0,44452801;0,69801920
0,44503201;0,69801920
0,44553601;0,69801920
0,44604001;0,69801920
0,44654401;0,69801920
0,44704801;0,69801920
0,44755201;0,69801920
0,44805601;0,69801920
0,44856001;0,69801920
0,44906401;0,69801920
0,44956801;0,67919530
0,45007201;0,69801920
0,45057601;0,69801920
0,45108001;0,69801920
0,45158401;0,69801920
0,45208801;0,69801920
0,45259201;0,69801920
0,45309601;0,69801920
0,45360001;0,69801920
0,45410401;0,69801920
0,45460801;0,69801920
0,45511201;0,71690450
0,45561601;0,69801920
0,45612001;0,69801920
0,45662401;0,69801920
0,45712801;0,67919530
0,45763201;0,69801920
0,45813601;0,69801920
0,45864001;0,69801920
0,45914401;0,69801920
0,45964801;0,69801920
0,46015201;0,69801920
0,46065601;0,69801920
0,46116001;0,69801920
0,46166401;0,69801920
0,46216801;0,69801920
0,46267201;0,69801920
0,46317601;0,69801920
0,46368001;0,69801920
0,46418401;0,69801920
0,46468801;0,67919530
0,46519201;0,69801920
0,46569601;0,69801920
0,46620001;0,69801920
0,46670401;0,69801920
0,46720801;0,69801920
0,46771201;0,69801920
0,46821601;0,69801920
0,46872001;0,69801920
0,46922401;0,69801920
0,46972801;0,69801920
0,47023201;0,69801920
0,47073601;0,69801920
0,47124001;0,69801920
0,47174401;0,69801920
0,47224801;0,69801920
0,47275201;0,69801920
0,47325601;0,69801920
0,47376001;0,69801920
0,47426401;0,69801920
0,47476801;0,69801920
0,47527201;0,69801920
0,47577601;0,69801920
0,47628001;0,69801920
0,47678401;0,71690450
0,47728801;0,69801920
0,47779201;0,69801920
0,47829601;0,69801920
0,47880001;0,69801920
0,47930401;0,69801920
0,47980801;0,69801920
0,48031201;0,71690450
0,48081601;0,69801920
0,48132001;0,69801920
0,48182401;0,69801920
0,48232801;0,69801920
0,48283201;0,69801920
0,48333601;0,69801920
0,48384001;0,69801920
0,48434401;0,69801920
0,48484801;0,69801920
0,48535201;0,69801920
0,48585601;0,69801920
0,48636001;0,69801920
0,48686401;0,69801920
0,48736801;0,69801920
0,48787201;0,71690450
0,48837601;0,69801920
0,48888001;0,69801920
0,48938401;0,69801920
0,48988801;0,69801920
0,49039201;0,69801920
0,49089601;0,69801920
0,49140001;0,69801920
0,49190401;0,69801920
0,49240801;0,69801920
0,49291201;0,69801920
0,49341601;0,69801920
0,49392001;0,69801920
0,49442401;0,69801920
0,49492801;0,71690450
0,49543201;0,71690450
0,49593601;0,69801920
0,49644001;0,69801920
0,49694401;0,69801920
0,49744801;0,69801920
0,49795201;0,69801920
0,49845601;0,69801920
0,49896001;0,69801920
0,49946401;0,69801920
0,49996801;0,69801920
0,50047201;0,69801920
0,50097601;0,69801920
0,50148001;0,69801920
0,50198401;0,69801920
0,50248801;0,69801920
0,50299201;0,69801920
0,50349601;0,69801920
0,50400001;0,69801920
0,50450401;0,69801920
0,50500801;0,69801920
0,50551201;0,69801920
0,50601601;0,69801920
0,50652001;0,69801920
0,50702401;0,69801920
0,50752801;0,69801920
0,50803201;0,69801920
0,50853601;0,69801920
0,50904001;0,69801920
0,50954401;0,69801920
0,51004801;0,69801920
0,51055201;0,69801920
0,51105601;0,69801920
0,51156001;0,71690450
0,51206401;0,69801920
0,51256801;0,69801920
0,51307201;0,69801920
0,51357601;0,69801920
0,51408001;0,69801920
0,51458401;0,69801920
0,51508801;0,69801920
0,51559201;0,69801920
0,51609601;0,69801920
0,51660001;0,69801920
0,51710401;0,69801920
0,51760801;0,69801920
0,51811201;0,69801920
0,51861601;0,69801920
0,51912001;0,69801920
0,51962401;0,69801920
0,52012801;0,69801920
0,52063201;0,69801920
0,52113601;0,69801920
0,52164001;0,69801920
0,52214401;0,69801920
0,52264801;0,69801920
0,52315201;0,69801920
0,52365601;0,69801920
0,52416001;0,69801920
0,52466401;0,69801920
0,52516801;0,69801920
0,52567201;0,69801920
0,52617601;0,69801920
0,52668001;0,69801920
0,52718401;0,69801920
0,52768801;0,69801920
0,52819201;0,69801920
0,52869601;0,69801920
0,52920001;0,69801920
0,52970401;0,69801920
0,53020801;0,69801920
0,53071201;0,69801920
0,53121601;0,69801920
0,53172001;0,69801920
0,53222401;0,69801920
0,53272801;0,69801920
